[2026-03-14T18:30:45.267+0000] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_mlops_full_pipeline.get_api_data manual__2026-03-14T18:30:43.699328+00:00 [queued]>
[2026-03-14T18:30:45.270+0000] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_mlops_full_pipeline.get_api_data manual__2026-03-14T18:30:43.699328+00:00 [queued]>
[2026-03-14T18:30:45.270+0000] {taskinstance.py:1331} INFO - Starting attempt 1 of 1
[2026-03-14T18:30:45.275+0000] {taskinstance.py:1350} INFO - Executing <Task(PythonOperator): get_api_data> on 2026-03-14 18:30:43.699328+00:00
[2026-03-14T18:30:45.277+0000] {standard_task_runner.py:57} INFO - Started process 86 to run task
[2026-03-14T18:30:45.279+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'dag_mlops_full_pipeline', 'get_api_data', 'manual__2026-03-14T18:30:43.699328+00:00', '--job-id', '42', '--raw', '--subdir', 'DAGS_FOLDER/dag2.py', '--cfg-path', '/tmp/tmpzfdq2hc0']
[2026-03-14T18:30:45.479+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2103', '278', '37', '234', '202', '258', '99', '218', '244', '242', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.479+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2363', '2', '32', '242', '93', '750', '158', '161', '126', '636', 'Cache', 'C4703', '5']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2821', '144', '17', '120', '22', '2268', '241', '235', '117', '1195', 'Commanche', 'C4758', '4']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3034', '230', '7', '242', '67', '1266', '209', '247', '175', '2021', 'Commanche', 'C7756', '1']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3221', '288', '2', '30', '0', '3483', '215', '238', '161', '4106', 'Rawah', 'C7101', '0']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['1945', '254', '28', '42', '23', '180', '146', '245', '229', '785', 'Cache', 'C2702', '5']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2892', '93', '18', '67', '23', '706', '246', '209', '85', '1766', 'Commanche', 'C7757', '1']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2969', '6', '19', '255', '54', '607', '193', '200', '141', '1414', 'Commanche', 'C7700', '1']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3029', '144', '28', '503', '148', '841', '246', '221', '83', '2553', 'Rawah', 'C7745', '0']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2281', '37', '27', '85', '11', '553', '208', '171', '84', '808', 'Cache', 'C4703', '5']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2219', '32', '43', '134', '105', '510', '172', '111', '39', '324', 'Cache', 'C4703', '5']
[2026-03-14T18:30:45.480+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2682', '133', '24', '30', '9', '1451', '250', '220', '84', '1584', 'Commanche', 'C4758', '0']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2903', '340', '15', '42', '9', '547', '186', '216', '168', '1742', 'Commanche', 'C7700', '1']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2793', '223', '29', '67', '41', '2326', '171', '252', '204', '636', 'Commanche', 'C4758', '4']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2927', '286', '7', '30', '5', '1838', '201', '240', '179', '1273', 'Commanche', 'C7757', '1']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2848', '322', '18', '335', '100', '2462', '170', '218', '187', '853', 'Commanche', 'C7700', '1']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2883', '25', '5', '0', '0', '1784', '218', '229', '148', '1018', 'Commanche', 'C7202', '0']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2202', '129', '28', '95', '51', '1437', '252', '211', '67', '247', 'Cache', 'C2704', '2']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2746', '317', '24', '60', '21', '1387', '150', '212', '198', '1495', 'Commanche', 'C7700', '0']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2740', '17', '15', '85', '9', '2164', '207', '208', '136', '371', 'Commanche', 'C7755', '1']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2492', '311', '18', '400', '220', '446', '168', '224', '196', '664', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.481+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3181', '233', '25', '60', '-15', '2213', '172', '253', '210', '3302', 'Rawah', 'C7745', '0']
[2026-03-14T18:30:45.482+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2658', '30', '24', '30', '10', '1381', '204', '180', '101', '1200', 'Commanche', 'C7757', '1']
[2026-03-14T18:30:45.482+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3235', '122', '14', '124', '12', '3610', '243', '228', '110', '3985', 'Rawah', 'C8772', '0']
[2026-03-14T18:30:45.482+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2811', '27', '18', '120', '-3', '1034', '209', '198', '119', '883', 'Commanche', 'C7710', '1']
[2026-03-14T18:30:45.482+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2855', '223', '22', '240', '98', '1626', '186', '254', '198', '1409', 'Commanche', 'C7757', '1']
[2026-03-14T18:30:45.482+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2269', '254', '17', '90', '36', '1613', '179', '249', '207', '875', 'Cache', 'C2703', '5']
[2026-03-14T18:30:45.482+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3164', '80', '16', '95', '-15', '1601', '240', '210', '95', '1536', 'Rawah', 'C7745', '0']
[2026-03-14T18:30:45.482+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2692', '21', '15', '60', '1', '258', '209', '207', '132', '426', 'Rawah', 'C7102', '0']
[2026-03-14T18:30:45.482+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2825', '54', '18', '607', '281', '1354', '228', '198', '97', '934', 'Commanche', 'C4758', '1']
[2026-03-14T18:30:45.482+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2949', '56', '12', '85', '5', '1237', '228', '215', '118', '2329', 'Commanche', 'C7756', '0']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2964', '337', '18', '85', '8', '553', '178', '212', '172', '1205', 'Commanche', 'C7700', '1']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2821', '66', '8', '60', '6', '1128', '229', '224', '128', '902', 'Commanche', 'C7202', '1']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2447', '273', '15', '361', '116', '1570', '178', '243', '204', '459', 'Cache', 'C2717', '5']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2290', '339', '38', '153', '93', '1489', '113', '157', '166', '987', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2305', '4', '31', '162', '35', '655', '164', '165', '126', '600', 'Cache', 'C4703', '5']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2901', '45', '14', '390', '46', '726', '223', '208', '116', '1015', 'Commanche', 'C7756', '1']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2958', '348', '34', '190', '87', '247', '138', '164', '150', '1994', 'Rawah', 'C7746', '0']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2014', '31', '38', '95', '93', '124', '183', '132', '58', '376', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3102', '50', '22', '30', '8', '2783', '224', '187', '87', '4034', 'Rawah', 'C7201', '0']
[2026-03-14T18:30:45.483+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3021', '194', '17', '240', '32', '1905', '215', '252', '165', '3844', 'Rawah', 'C7202', '0']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3152', '264', '6', '361', '-22', '1172', '204', '243', '178', '1201', 'Rawah', 'C7745', '1']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3133', '78', '30', '713', '28', '842', '242', '169', '35', '1813', 'Rawah', 'C7746', '1']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2154', '314', '42', '60', '64', '218', '79', '170', '211', '591', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2907', '242', '8', '283', '49', '1956', '205', '247', '180', '1142', 'Commanche', 'C7756', '1']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3030', '310', '29', '421', '-73', '1260', '131', '207', '210', '2980', 'Rawah', 'C7201', '0']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3260', '164', '29', '240', '57', '2519', '231', '233', '111', '3132', 'Rawah', 'C7745', '1']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2663', '112', '11', '30', '3', '485', '239', '228', '119', '631', 'Rawah', 'C7202', '1']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2944', '67', '16', '124', '14', '1504', '234', '207', '100', '3388', 'Rawah', 'C7745', '0']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2969', '8', '36', '277', '110', '277', '156', '146', '108', '1831', 'Rawah', 'C7746', '0']
[2026-03-14T18:30:45.484+0000] {logging_mixin.py:149} INFO - Insertando fila: ['1988', '44', '23', '270', '66', '300', '218', '182', '87', '900', 'Cache', 'C2702', '5']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2766', '342', '34', '201', '68', '1275', '131', '167', '162', '1697', 'Commanche', 'C7700', '1']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2270', '334', '19', '127', '37', '1436', '173', '211', '176', '421', 'Cache', 'C4703', '5']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2949', '141', '14', '60', '10', '1559', '240', '236', '123', '408', 'Commanche', 'C7756', '1']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2337', '288', '32', '256', '165', '1301', '116', '218', '233', '607', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2015', '3', '17', '120', '30', '192', '195', '205', '145', '361', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2641', '129', '15', '60', '6', '201', '243', '230', '112', '604', 'Rawah', 'C7746', '1']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['1987', '121', '37', '67', '39', '124', '252', '182', '22', '497', 'Cache', 'C2702', '2']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2113', '15', '27', '30', '13', '878', '186', '174', '114', '256', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2738', '28', '19', '90', '10', '1127', '209', '194', '115', '1981', 'Commanche', 'C7700', '0']
[2026-03-14T18:30:45.485+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2707', '16', '25', '0', '0', '1454', '190', '180', '117', '1068', 'Commanche', 'C7757', '1']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2315', '347', '12', '391', '96', '720', '197', '221', '161', '268', 'Cache', 'C2717', '2']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3211', '47', '20', '67', '20', '1976', '222', '192', '96', '2236', 'Rawah', 'C7745', '0']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2950', '99', '21', '30', '14', '481', '249', '206', '75', '1614', 'Commanche', 'C7757', '1']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2798', '315', '19', '0', '0', '1371', '168', '222', '193', '1677', 'Commanche', 'C7700', '0']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2828', '39', '9', '30', '0', '1301', '221', '219', '133', '883', 'Commanche', 'C7202', '0']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2925', '355', '3', '162', '31', '2012', '215', '234', '157', '890', 'Commanche', 'C7756', '1']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2722', '293', '10', '30', '7', '1621', '191', '238', '187', '1044', 'Commanche', 'C7202', '4']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2172', '7', '34', '85', '50', '967', '160', '154', '115', '342', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3287', '42', '7', '30', '0', '4039', '221', '225', '138', '3778', 'Rawah', 'C8771', '6']
[2026-03-14T18:30:45.486+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2386', '103', '9', '234', '37', '1348', '235', '229', '125', '600', 'Cache', 'C2717', '2']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2285', '288', '15', '457', '210', '1291', '175', '237', '201', '1177', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2360', '328', '19', '90', '-1', '371', '171', '214', '182', '953', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2936', '344', '24', '283', '78', '900', '166', '196', '164', '1892', 'Commanche', 'C7700', '1']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3262', '69', '8', '532', '38', '1209', '229', '224', '128', '2143', 'Rawah', 'C7745', '0']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2852', '235', '21', '201', '85', '1567', '180', '253', '205', '1742', 'Commanche', 'C2705', '1']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2770', '351', '13', '95', '-27', '90', '196', '217', '159', '824', 'Rawah', 'C7746', '0']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2744', '111', '15', '90', '20', '1973', '244', '223', '104', '382', 'Commanche', 'C7755', '0']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2908', '268', '7', '361', '-67', '1176', '202', '243', '179', '433', 'Commanche', 'C7756', '1']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2603', '278', '28', '42', '13', '1276', '133', '231', '232', '1054', 'Commanche', 'C7710', '1']
[2026-03-14T18:30:45.487+0000] {logging_mixin.py:149} INFO - Insertando fila: ['1999', '38', '15', '108', '20', '301', '218', '205', '118', '426', 'Cache', 'C2717', '2']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2319', '319', '30', '190', '122', '1449', '131', '198', '200', '949', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3088', '51', '21', '60', '-1', '2772', '225', '189', '88', '3987', 'Rawah', 'C7201', '0']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2763', '15', '27', '268', '139', '1299', '185', '173', '114', '658', 'Commanche', 'C7757', '1']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2065', '78', '23', '170', '100', '234', '242', '191', '66', '242', 'Cache', 'C2702', '2']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2912', '71', '15', '95', '9', '969', '236', '210', '102', '2148', 'Commanche', 'C7755', '1']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['1942', '1', '41', '124', '87', '120', '131', '133', '115', '891', 'Cache', 'C2706', '5']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2361', '21', '21', '0', '0', '1260', '201', '189', '118', '977', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2218', '268', '25', '339', '170', '382', '149', '240', '226', '828', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['1974', '99', '27', '268', '75', '285', '252', '192', '50', '908', 'Cache', 'C2704', '2']
[2026-03-14T18:30:45.488+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3121', '94', '35', '636', '16', '794', '249', '165', '13', '1801', 'Rawah', 'C7746', '1']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2174', '280', '36', '60', '34', '960', '103', '218', '242', '426', 'Cache', 'C2702', '2']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['1972', '316', '15', '108', '22', '459', '178', '225', '187', '631', 'Cache', 'C4703', '5']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2943', '76', '15', '30', '8', '1556', '238', '210', '99', '3406', 'Rawah', 'C7745', '0']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2146', '164', '21', '60', '18', '384', '234', '241', '127', '497', 'Cache', 'C2702', '2']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2229', '34', '18', '395', '106', '601', '215', '199', '114', '60', 'Cache', 'C2703', '5']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2935', '89', '9', '330', '80', '607', '234', '225', '122', '957', 'Commanche', 'C7756', '1']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2946', '69', '7', '0', '0', '1597', '227', '227', '134', '2121', 'Commanche', 'C7102', '0']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3072', '346', '26', '592', '213', '592', '160', '188', '161', '1705', 'Rawah', 'C7746', '0']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2476', '22', '15', '30', '10', '850', '209', '206', '130', '1426', 'Commanche', 'C7757', '0']
[2026-03-14T18:30:45.489+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2147', '48', '31', '402', '96', '458', '214', '156', '0', '470', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2300', '338', '16', '0', '0', '577', '183', '215', '170', '716', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2184', '11', '25', '234', '20', '514', '184', '179', '123', '875', 'Cache', 'C4703', '5']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3347', '13', '18', '212', '79', '3438', '200', '201', '134', '1766', 'Rawah', 'C8772', '0']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2760', '326', '14', '124', '-34', '120', '185', '224', '178', '646', 'Rawah', 'C7746', '0']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2224', '22', '27', '424', '174', '488', '193', '173', '105', '190', 'Cache', 'C4703', '5']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2238', '348', '31', '60', '1', '108', '146', '172', '154', '752', 'Cache', 'C4703', '1']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2724', '43', '26', '362', '54', '979', '215', '174', '80', '1075', 'Commanche', 'C4758', '1']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3009', '289', '16', '216', '44', '537', '172', '236', '204', '1549', 'Commanche', 'C7756', '1']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2905', '18', '10', '30', '2', '874', '213', '220', '143', '2067', 'Commanche', 'C7700', '0']
[2026-03-14T18:30:45.490+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2412', '2', '17', '150', '31', '836', '194', '206', '146', '481', 'Cache', 'C2717', '2']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2947', '28', '16', '433', '29', '537', '212', '205', '125', '743', 'Commanche', 'C7756', '1']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3270', '299', '11', '360', '256', '871', '189', '236', '187', '2223', 'Rawah', 'C8772', '1']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2397', '29', '20', '277', '59', '1401', '209', '191', '111', '685', 'Cache', 'C2717', '2']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2668', '131', '20', '67', '20', '331', '248', '225', '96', '511', 'Rawah', 'C7746', '1']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2705', '105', '18', '30', '7', '1931', '247', '215', '90', '134', 'Commanche', 'C7757', '0']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2709', '319', '20', '216', '144', '1718', '165', '218', '191', '1366', 'Commanche', 'C4758', '5']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2102', '299', '26', '30', '9', '1383', '140', '221', '217', '875', 'Cache', 'C6102', '2']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3221', '135', '2', '30', '0', '4001', '222', '238', '152', '2631', 'Rawah', 'C7202', '6']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2877', '126', '18', '192', '71', '212', '247', '225', '99', '1121', 'Rawah', 'C7745', '0']
[2026-03-14T18:30:45.491+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2218', '255', '35', '95', '42', '741', '120', '236', '240', '700', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2205', '80', '30', '30', '20', '418', '243', '172', '37', '618', 'Cache', 'C2702', '5']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2287', '45', '2', '175', '59', '660', '220', '234', '150', '553', 'Cache', 'C2703', '2']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2901', '337', '8', '30', '4', '1262', '203', '229', '165', '551', 'Commanche', 'C7202', '1']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3291', '277', '9', '256', '84', '1140', '195', '242', '187', '2352', 'Rawah', 'C8776', '1']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3223', '206', '28', '541', '2', '1702', '191', '252', '180', '3550', 'Rawah', 'C7745', '0']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3240', '132', '12', '30', '4', '3767', '240', '233', '121', '4070', 'Rawah', 'C8772', '0']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3238', '48', '16', '108', '15', '4115', '225', '202', '107', '2657', 'Rawah', 'C8772', '6']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2884', '288', '14', '272', '86', '2203', '180', '238', '198', '1132', 'Commanche', 'C7755', '1']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3012', '294', '23', '85', '16', '499', '150', '227', '215', '2296', 'Rawah', 'C7746', '0']
[2026-03-14T18:30:45.492+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2369', '113', '5', '450', '145', '1343', '230', '234', '138', '582', 'Cache', 'C2717', '2']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3317', '190', '11', '612', '90', '4039', '220', '249', '161', '2137', 'Rawah', 'C7202', '0']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2334', '26', '22', '175', '71', '1172', '204', '187', '110', '765', 'Cache', 'C2706', '5']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2898', '341', '21', '0', '0', '742', '170', '203', '169', '1218', 'Commanche', 'C7700', '1']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2706', '310', '30', '30', '25', '1299', '125', '204', '211', '603', 'Commanche', 'C7757', '1']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2143', '341', '24', '120', '18', '558', '162', '196', '168', '285', 'Cache', 'C4703', '5']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2256', '289', '24', '469', '118', '451', '147', '230', '219', '1772', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2779', '280', '11', '0', '0', '2186', '191', '241', '190', '834', 'Commanche', 'C7755', '4']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2273', '334', '29', '85', '46', '342', '141', '188', '178', '1057', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['1922', '257', '26', '0', '0', '210', '151', '245', '226', '743', 'Cache', 'C2702', '5']
[2026-03-14T18:30:45.493+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2101', '269', '26', '192', '90', '255', '143', '239', '229', '492', 'Cache', 'C4703', '2']
[2026-03-14T18:30:45.494+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2747', '295', '24', '240', '80', '1982', '147', '226', '216', '384', 'Commanche', 'C7757', '1']
[2026-03-14T18:30:45.494+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2762', '349', '9', '85', '18', '2185', '204', '225', '160', '474', 'Commanche', 'C7755', '1']
[2026-03-14T18:30:45.494+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2885', '244', '19', '390', '159', '2337', '178', '251', '208', '518', 'Commanche', 'C7757', '0']
[2026-03-14T18:30:45.494+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2536', '88', '24', '30', '11', '1648', '247', '193', '62', '1524', 'Commanche', 'C7102', '1']
[2026-03-14T18:30:45.494+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2142', '45', '15', '30', '4', '997', '223', '205', '112', '1449', 'Cache', 'C4703', '3']
