[2026-03-14T18:54:35.119+0000] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: dag_mlops_full_pipeline.get_api_data manual__2026-03-14T18:54:32.570904+00:00 [queued]>
[2026-03-14T18:54:35.122+0000] {taskinstance.py:1125} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: dag_mlops_full_pipeline.get_api_data manual__2026-03-14T18:54:32.570904+00:00 [queued]>
[2026-03-14T18:54:35.122+0000] {taskinstance.py:1331} INFO - Starting attempt 1 of 1
[2026-03-14T18:54:35.126+0000] {taskinstance.py:1350} INFO - Executing <Task(PythonOperator): get_api_data> on 2026-03-14 18:54:32.570904+00:00
[2026-03-14T18:54:35.129+0000] {standard_task_runner.py:57} INFO - Started process 215 to run task
[2026-03-14T18:54:35.130+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'dag_mlops_full_pipeline', 'get_api_data', 'manual__2026-03-14T18:54:32.570904+00:00', '--job-id', '51', '--raw', '--subdir', 'DAGS_FOLDER/dag2.py', '--cfg-path', '/tmp/tmpa6hr82kz']
[2026-03-14T18:54:35.344+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2879', '36', '2', '150', '54', '1034', '219', '234', '152', '1913', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.344+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2985', '19', '20', '391', '18', '564', '201', '193', '123', '402', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.344+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3254', '39', '10', '0', '0', '2282', '221', '218', '131', '2777', 'Rawah', 'C8771', '6']
[2026-03-14T18:54:35.344+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2315', '24', '16', '182', '52', '999', '210', '204', '127', '875', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.344+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2428', '320', '11', '300', '122', '1188', '191', '229', '178', '1302', 'Cache', 'C2717', '5']
[2026-03-14T18:54:35.345+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3300', '227', '20', '212', '79', '2117', '187', '254', '198', '3144', 'Rawah', 'C7745', '0']
[2026-03-14T18:54:35.345+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2846', '278', '8', '150', '2', '2089', '197', '242', '184', '1188', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.345+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2755', '103', '8', '30', '0', '1124', '234', '230', '127', '875', 'Commanche', 'C7755', '0']
[2026-03-14T18:54:35.345+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2884', '198', '5', '451', '123', '2081', '218', '244', '162', '771', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.345+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2994', '250', '6', '379', '38', '1339', '208', '244', '174', '1513', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.345+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2215', '287', '34', '258', '140', '1543', '109', '216', '236', '832', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.345+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2841', '73', '11', '0', '0', '882', '233', '220', '118', '1932', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.345+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2695', '28', '17', '60', '2', '242', '211', '201', '121', '446', 'Rawah', 'C7102', '0']
[2026-03-14T18:54:35.345+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2760', '316', '17', '395', '5', '912', '172', '223', '190', '1195', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.346+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2910', '352', '15', '258', '87', '277', '192', '212', '157', '1471', 'Rawah', 'C7746', '1']
[2026-03-14T18:54:35.346+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2147', '286', '11', '108', '22', '228', '189', '240', '190', '661', 'Cache', 'C4703', '5']
[2026-03-14T18:54:35.346+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2872', '345', '26', '390', '85', '1261', '160', '190', '162', '1129', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.346+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2072', '266', '21', '30', '8', '551', '160', '243', '219', '793', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.346+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2951', '315', '24', '342', '-23', '977', '149', '212', '200', '800', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.346+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2840', '165', '16', '297', '17', '720', '232', '243', '137', '492', 'Rawah', 'C7746', '4']
[2026-03-14T18:54:35.346+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2285', '285', '24', '319', '104', '1027', '147', '232', '221', '1248', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.346+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3378', '66', '8', '192', '6', '2493', '228', '225', '131', '2497', 'Rawah', 'C8772', '6']
[2026-03-14T18:54:35.347+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2364', '307', '19', '514', '239', '797', '165', '225', '199', '1471', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.347+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2904', '346', '16', '108', '-13', '466', '186', '212', '163', '2402', 'Rawah', 'C7745', '1']
[2026-03-14T18:54:35.347+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2875', '130', '20', '95', '22', '886', '248', '225', '96', '1950', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.347+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2001', '340', '25', '30', '16', '335', '158', '194', '169', '470', 'Cache', 'C4703', '5']
[2026-03-14T18:54:35.347+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2669', '115', '33', '134', '85', '1573', '254', '188', '33', '1091', 'Commanche', 'C4758', '1']
[2026-03-14T18:54:35.347+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2956', '265', '13', '495', '92', '1633', '187', '246', '197', '1239', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.347+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2293', '298', '18', '67', '18', '495', '167', '231', '203', '404', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.347+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3013', '107', '13', '192', '55', '524', '241', '224', '110', '1487', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.347+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3016', '41', '22', '182', '68', '351', '216', '186', '95', '1544', 'Commanche', 'C7700', '1']
[2026-03-14T18:54:35.348+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2865', '97', '17', '120', '55', '134', '245', '214', '93', '677', 'Rawah', 'C7746', '1']
[2026-03-14T18:54:35.348+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2654', '52', '28', '247', '127', '1024', '222', '169', '63', '1103', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.348+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2855', '198', '19', '277', '98', '2236', '210', '253', '170', '631', 'Commanche', 'C7757', '4']
[2026-03-14T18:54:35.348+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2874', '306', '7', '90', '22', '1724', '201', '236', '174', '1294', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.348+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2386', '84', '9', '108', '16', '1148', '233', '225', '125', '745', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.348+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2910', '231', '15', '426', '78', '2334', '195', '252', '192', '540', 'Commanche', 'C7757', '0']
[2026-03-14T18:54:35.348+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2514', '304', '16', '466', '250', '469', '174', '230', '196', '677', 'Cache', 'C4704', '2']
[2026-03-14T18:54:35.348+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3225', '168', '9', '67', '3', '3466', '228', '244', '148', '4054', 'Rawah', 'C8772', '0']
[2026-03-14T18:54:35.349+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2348', '48', '13', '283', '150', '900', '224', '211', '119', '700', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.349+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2824', '35', '10', '212', '58', '2460', '219', '218', '134', '808', 'Commanche', 'C7700', '0']
[2026-03-14T18:54:35.349+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2269', '18', '19', '362', '111', '1379', '202', '197', '126', '832', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.349+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2815', '342', '21', '153', '20', '1679', '171', '203', '167', '1660', 'Commanche', 'C4758', '5']
[2026-03-14T18:54:35.349+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2949', '129', '20', '67', '24', '1262', '248', '224', '94', '3189', 'Rawah', 'C7201', '0']
[2026-03-14T18:54:35.349+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2846', '262', '15', '60', '2', '2016', '181', '246', '204', '1253', 'Commanche', 'C7202', '4']
[2026-03-14T18:54:35.349+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2967', '24', '13', '552', '5', '924', '212', '212', '134', '663', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.349+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2763', '257', '28', '212', '134', '1621', '145', '243', '230', '1347', 'Commanche', 'C2705', '1']
[2026-03-14T18:54:35.349+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2970', '189', '12', '430', '49', '2136', '220', '249', '160', '2121', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.350+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2857', '301', '12', '192', '-26', '1471', '185', '234', '189', '1440', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.350+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2112', '290', '33', '42', '17', '785', '112', '215', '233', '658', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.350+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2341', '103', '28', '228', '163', '891', '253', '191', '45', '1333', 'Cache', 'C2702', '2']
[2026-03-14T18:54:35.350+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2882', '50', '7', '240', '14', '771', '224', '225', '136', '752', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.350+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2102', '85', '10', '0', '0', '1342', '235', '223', '119', '900', 'Cache', 'C6102', '3']
[2026-03-14T18:54:35.350+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3096', '94', '12', '900', '286', '907', '239', '221', '110', '1423', 'Rawah', 'C7745', '1']
[2026-03-14T18:54:35.350+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2965', '97', '19', '228', '83', '750', '247', '209', '83', '1786', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.350+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2883', '287', '22', '390', '0', '1329', '152', '232', '218', '1463', 'Commanche', 'C7700', '1']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2404', '307', '24', '150', '69', '331', '147', '217', '207', '792', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2678', '264', '14', '30', '7', '1572', '185', '246', '199', '849', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2334', '310', '23', '481', '127', '182', '151', '217', '203', '1637', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2781', '91', '10', '234', '30', '1846', '235', '225', '120', '566', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2266', '297', '21', '60', '26', '1621', '155', '228', '211', '1022', 'Cache', 'C2703', '5']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2884', '351', '20', '30', '12', '607', '181', '203', '157', '1802', 'Commanche', 'C7700', '1']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3076', '11', '27', '685', '233', '700', '182', '176', '120', '1473', 'Rawah', 'C7746', '1']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2355', '344', '31', '330', '211', '1074', '142', '175', '161', '1282', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2800', '96', '13', '175', '47', '1940', '241', '220', '107', '807', 'Commanche', 'C7755', '4']
[2026-03-14T18:54:35.351+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2302', '339', '24', '234', '141', '816', '162', '199', '171', '636', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.352+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2675', '85', '23', '108', '21', '170', '246', '193', '64', '646', 'Rawah', 'C7746', '4']
[2026-03-14T18:54:35.352+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3198', '254', '3', '0', '0', '3810', '212', '242', '168', '2928', 'Rawah', 'C7202', '0']
[2026-03-14T18:54:35.352+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2833', '15', '22', '361', '62', '830', '194', '188', '124', '721', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.352+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2752', '310', '24', '376', '158', '1489', '149', '217', '205', '1146', 'Commanche', 'C4758', '1']
[2026-03-14T18:54:35.352+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2440', '316', '17', '124', '44', '964', '173', '223', '190', '1041', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.352+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2746', '329', '29', '212', '77', '1466', '138', '191', '186', '1486', 'Commanche', 'C7700', '1']
[2026-03-14T18:54:35.352+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2884', '19', '21', '270', '79', '805', '200', '192', '123', '1953', 'Commanche', 'C7700', '1']
[2026-03-14T18:54:35.352+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2202', '346', '16', '350', '60', '484', '186', '212', '163', '335', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.353+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2303', '311', '22', '201', '69', '1590', '154', '218', '201', '779', 'Cache', 'C2717', '5']
[2026-03-14T18:54:35.353+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2225', '141', '29', '67', '37', '1252', '248', '218', '77', '1040', 'Cache', 'C2704', '3']
[2026-03-14T18:54:35.353+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2348', '23', '23', '234', '132', '708', '200', '185', '113', '1048', 'Cache', 'C4703', '5']
[2026-03-14T18:54:35.353+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2226', '30', '20', '361', '84', '480', '210', '194', '113', '1692', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.353+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2874', '208', '20', '60', '12', '510', '202', '254', '180', '1528', 'Commanche', 'C4758', '1']
[2026-03-14T18:54:35.353+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2678', '233', '37', '108', '65', '1510', '135', '242', '222', '1224', 'Commanche', 'C2705', '1']
[2026-03-14T18:54:35.353+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2006', '292', '28', '270', '157', '240', '130', '221', '225', '837', 'Cache', 'C2706', '5']
[2026-03-14T18:54:35.353+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2937', '331', '19', '234', '55', '576', '173', '214', '178', '1611', 'Commanche', 'C7700', '1']
[2026-03-14T18:54:35.353+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2977', '29', '6', '30', '1', '1888', '218', '226', '144', '3814', 'Rawah', 'C7202', '0']
[2026-03-14T18:54:35.354+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2937', '0', '17', '90', '19', '525', '194', '207', '149', '2431', 'Rawah', 'C7745', '0']
[2026-03-14T18:54:35.354+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2320', '219', '17', '277', '63', '872', '199', '254', '187', '711', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.354+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2636', '13', '39', '319', '170', '793', '153', '131', '90', '1315', 'Commanche', 'C4758', '1']
[2026-03-14T18:54:35.354+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2102', '287', '26', '60', '30', '693', '139', '228', '224', '162', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.354+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2835', '345', '18', '342', '84', '2461', '182', '209', '164', '752', 'Commanche', 'C7700', '1']
[2026-03-14T18:54:35.354+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2266', '5', '34', '499', '109', '589', '157', '155', '118', '604', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.354+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2954', '151', '5', '180', '18', '1674', '226', '240', '148', '603', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.354+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2422', '19', '16', '210', '61', '1065', '206', '203', '131', '914', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.354+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2761', '240', '25', '108', '44', '2275', '166', '251', '215', '300', 'Commanche', 'C4758', '1']
[2026-03-14T18:54:35.355+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3006', '118', '14', '571', '200', '573', '243', '227', '111', '1165', 'Rawah', 'C7745', '1']
[2026-03-14T18:54:35.355+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2750', '299', '25', '180', '83', '2016', '143', '222', '215', '255', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.355+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2360', '255', '21', '509', '151', '258', '168', '248', '215', '713', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.355+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2813', '169', '22', '30', '11', '598', '231', '243', '132', '1358', 'Commanche', 'C4758', '4']
[2026-03-14T18:54:35.355+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2947', '337', '21', '30', '9', '446', '169', '205', '173', '2321', 'Rawah', 'C7745', '0']
[2026-03-14T18:54:35.355+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2370', '54', '16', '218', '60', '371', '228', '203', '104', '598', 'Cache', 'C2705', '2']
[2026-03-14T18:54:35.355+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2138', '310', '13', '268', '133', '362', '185', '231', '186', '666', 'Cache', 'C2702', '2']
[2026-03-14T18:54:35.355+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2953', '349', '22', '150', '-22', '1237', '174', '197', '158', '671', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.356+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3036', '335', '13', '201', '54', '162', '191', '223', '171', '1441', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.356+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2751', '328', '9', '30', '1', '2145', '198', '230', '171', '741', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.356+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2387', '76', '10', '85', '17', '1120', '233', '220', '118', '768', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.356+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3165', '56', '10', '899', '-58', '977', '227', '218', '124', '1722', 'Rawah', 'C7745', '1']
[2026-03-14T18:54:35.356+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2892', '317', '24', '573', '8', '1242', '150', '211', '197', '1307', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.356+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2957', '35', '15', '331', '156', '335', '217', '205', '119', '685', 'Rawah', 'C7745', '1']
[2026-03-14T18:54:35.356+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2241', '64', '20', '0', '0', '1510', '234', '195', '84', '924', 'Cache', 'C6102', '3']
[2026-03-14T18:54:35.356+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2881', '248', '9', '90', '16', '2132', '200', '247', '185', '1338', 'Commanche', 'C7202', '4']
[2026-03-14T18:54:35.356+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2232', '294', '27', '384', '129', '531', '133', '221', '222', '451', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.357+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2022', '30', '33', '85', '57', '150', '190', '150', '76', '234', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.357+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2376', '324', '26', '90', '46', '731', '147', '203', '191', '424', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.357+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2364', '28', '12', '242', '59', '1347', '215', '213', '133', '342', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.357+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2346', '3', '16', '90', '37', '1259', '197', '208', '146', '268', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.357+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2879', '19', '14', '510', '182', '819', '209', '210', '136', '859', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.357+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2369', '11', '29', '295', '79', '765', '176', '166', '115', '418', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.357+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2857', '335', '15', '658', '283', '1410', '184', '218', '173', '973', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.357+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2366', '332', '26', '124', '58', '242', '150', '197', '181', '134', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.357+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3115', '220', '24', '180', '10', '1025', '185', '254', '196', '1524', 'Rawah', 'C7745', '1']
[2026-03-14T18:54:35.358+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2747', '14', '10', '180', '-7', '1022', '211', '220', '145', '960', 'Commanche', 'C7755', '1']
[2026-03-14T18:54:35.358+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2311', '350', '13', '210', '67', '1027', '196', '218', '160', '1299', 'Cache', 'C4703', '5']
[2026-03-14T18:54:35.358+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3157', '275', '27', '85', '11', '1084', '139', '235', '229', '2522', 'Rawah', 'C7746', '0']
[2026-03-14T18:54:35.358+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2910', '10', '20', '319', '11', '691', '194', '196', '134', '150', 'Commanche', 'C7757', '1']
[2026-03-14T18:54:35.358+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2991', '319', '20', '361', '74', '1211', '165', '218', '191', '2970', 'Rawah', 'C7201', '0']
[2026-03-14T18:54:35.358+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2977', '263', '9', '95', '2', '1248', '197', '245', '187', '792', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.358+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2854', '142', '18', '150', '31', '810', '243', '233', '112', '350', 'Rawah', 'C7746', '4']
[2026-03-14T18:54:35.358+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3256', '63', '5', '90', '4', '3472', '225', '229', '139', '3840', 'Rawah', 'C8771', '6']
[2026-03-14T18:54:35.358+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2900', '208', '22', '120', '52', '607', '199', '254', '181', '1643', 'Commanche', 'C4758', '1']
[2026-03-14T18:54:35.359+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2949', '133', '24', '150', '29', '1077', '250', '220', '83', '3013', 'Rawah', 'C7201', '0']
[2026-03-14T18:54:35.359+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3089', '321', '24', '272', '-14', '1173', '151', '208', '193', '2844', 'Rawah', 'C7746', '0']
[2026-03-14T18:54:35.359+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3050', '351', '24', '547', '194', '553', '169', '191', '154', '1650', 'Rawah', 'C7746', '0']
[2026-03-14T18:54:35.359+0000] {logging_mixin.py:149} INFO - Insertando fila: ['1967', '81', '14', '120', '35', '120', '238', '214', '104', '256', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.359+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2679', '269', '32', '319', '155', '1082', '121', '232', '239', '1500', 'Commanche', 'C7710', '1']
[2026-03-14T18:54:35.359+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2385', '308', '20', '175', '47', '1415', '160', '223', '201', '787', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.359+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2205', '349', '28', '85', '42', '780', '157', '181', '154', '1050', 'Cache', 'C4703', '5']
[2026-03-14T18:54:35.359+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2828', '15', '37', '418', '73', '1315', '161', '139', '92', '900', 'Commanche', 'C7710', '1']
[2026-03-14T18:54:35.360+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3187', '134', '23', '450', '33', '1127', '249', '223', '90', '2183', 'Rawah', 'C8772', '0']
[2026-03-14T18:54:35.360+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2237', '10', '27', '277', '153', '390', '178', '174', '122', '576', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.360+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2373', '11', '4', '503', '220', '1390', '216', '232', '153', '659', 'Cache', 'C2717', '2']
[2026-03-14T18:54:35.360+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2985', '25', '11', '162', '21', '933', '215', '216', '137', '2006', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.360+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2384', '335', '18', '228', '106', '1173', '177', '213', '174', '1091', 'Cache', 'C4703', '5']
[2026-03-14T18:54:35.360+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2340', '103', '13', '134', '53', '497', '242', '222', '108', '696', 'Cache', 'C2705', '2']
[2026-03-14T18:54:35.360+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2979', '182', '7', '283', '34', '1744', '223', '245', '156', '2406', 'Commanche', 'C7756', '1']
[2026-03-14T18:54:35.360+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2230', '299', '26', '331', '187', '382', '139', '220', '216', '785', 'Cache', 'C4703', '2']
[2026-03-14T18:54:35.361+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2340', '61', '25', '90', '35', '1179', '231', '181', '68', '1288', 'Cache', 'C4703', '5']
[2026-03-14T18:54:35.361+0000] {logging_mixin.py:149} INFO - Insertando fila: ['2745', '123', '25', '134', '50', '1262', '252', '212', '71', '741', 'Commanche', 'C4758', '1']
[2026-03-14T18:54:35.361+0000] {logging_mixin.py:149} INFO - Insertando fila: ['3247', '113', '14', '162', '24', '3631', '244', '224', '107', '3945', 'Rawah', 'C8772', '0']
